script,estimator,dgp,n_pop,n_nonprob,n_prob,method_selection,est_method,gee_h_fun,method_outcome,family_outcome,k,pmm_match_type,pmm_weights,pmm_reg_engine,vars_selection,penalty,bias_correction,target_var,var_method,rep_type,num_boot,alpha,n_reps,n_failed,true_target,bias,rmse,mc_se,mean_se,coverage,coverage_mcse,ci_width,runtime_sec,nonprobsvy_version,r_version,commit_sha,run_date
mi_pmm_boot,mi,default,10000,500,500,,,,pmm,gaussian,5,1,none,,,,,y,bootstrap,subbootstrap,50,0.05,100,0,1.01043394878497,0.00578197682712766,0.080129436612812,0.00803231815279056,0.0516038677668772,0.78,0.041424630354416,0.202283444572093,745.39171910286,0.2.3.9001,4.4.2,2d7b79a,2026-05-14T08:40:33Z
mi_pmm_boot,mi,default,10000,500,500,,,,pmm,gaussian,5,2,none,,,,,y,bootstrap,subbootstrap,50,0.05,100,0,1.01043394878497,0.0027772122141923,0.0736462643806632,0.00739646335740352,0.0459364216438357,0.78,0.041424630354416,0.180067464001128,746.334404945374,0.2.3.9001,4.4.2,2d7b79a,2026-05-14T08:40:34Z
