script,estimator,dgp,n_pop,n_nonprob,n_prob,method_selection,est_method,gee_h_fun,method_outcome,family_outcome,k,pmm_match_type,pmm_weights,pmm_reg_engine,vars_selection,penalty,bias_correction,target_var,var_method,rep_type,num_boot,alpha,n_reps,n_failed,true_target,bias,rmse,mc_se,mean_se,coverage,coverage_mcse,ci_width,runtime_sec,nonprobsvy_version,r_version,commit_sha,run_date
mi_npar,mi,default,10000,500,500,,,,npar,gaussian,,,,,,,,y,analytic,,,0.05,200,0,0.999411761410012,-0.00584956129037946,0.085655633998522,0.00621582837142259,0.0512653574900884,0.77,0.029757352032733,0.200956508670288,18.4335918426514,0.2.3.9001,4.4.2,03b9b08,2026-05-14T06:31:38Z
